article,available,color,desc,gender,icon,id,img_author,img_link,keywords,name,num_jobs,plural_pt,url
false,true,#17bcef,Supervisors Laundry,false,/static/img/icons/cbo/cbo_5.png,5102,,,"Washing, Clothing, Cleaning",Laundry Supervisors,4391,true,profiles/cbo/5102/
false,true,#17bcef,"Supervisors Protection Services, Security and Other",false,/static/img/icons/cbo/cbo_5.png,5103,,,false,Security Supervisors,22512,true,profiles/cbo/5103/
false,true,#17bcef,Workers and Security Services to Users in Transport,false,/static/img/icons/cbo/cbo_5.png,5111,,,false,Transportation Security,18160,true,profiles/cbo/5111/
false,true,#17bcef,Tax Collectors and Public Transportation,false,/static/img/icons/cbo/cbo_5.png,5112,Stuart Montgomery,https://flic.kr/p/ah7gmA,"Subway, Transportation, Ticket Collectors",Public Transit Attendants,209010,true,profiles/cbo/5112/
false,true,#17bcef,Tour Guides,false,/static/img/icons/cbo/cbo_5.png,5114,,,false,Tour Guides,1144,true,profiles/cbo/5114/
false,true,#17bcef,Domestic Service Workers in General,false,/static/img/icons/cbo/cbo_5.png,5121,,,false,Domestic Service Workers,0,true,profiles/cbo/5121/
false,true,#17bcef,Butlers and Housekeepers,false,/static/img/icons/cbo/cbo_5.png,5131,,,"Housekeepers, Cleaners, Servants",Butlers and Maids,10977,true,profiles/cbo/5131/
false,true,#17bcef,Cooks,false,/static/img/icons/cbo/cbo_5.png,5132,Unsplash,https://pixabay.com/photo-1209161/,Chefs,Cooks,644830,true,profiles/cbo/5132/
false,true,#17bcef,"Chamberlains, Wardrobes and the Like",false,/static/img/icons/cbo/cbo_5.png,5133,Lenovski,https://flic.kr/p/vDTkgk,false,Housekeepers,100535,true,profiles/cbo/5133/
false,true,#17bcef,"Waiters, Bartenders, Sommeliers and Cupbearers",false,/static/img/icons/cbo/cbo_5.png,5134,La Citta Vita,https://flic.kr/p/9XWsaX,"Waiters, Bartenders",Restaurant Workers,841387,true,profiles/cbo/5134/
false,true,#17bcef,Auxiliary Workers in Foodservice,false,/static/img/icons/cbo/cbo_5.png,5135,wan mohd,https://flic.kr/p/8vUnSh,Food,Other Food Service Workers,211741,true,profiles/cbo/5135/
false,true,#17bcef,"Grillers, and Pizzaiolos Sushimen",false,/static/img/icons/cbo/cbo_5.png,5136,,,"Grillers, Pizzaiolos, Sushimen",Specialty Chefs,25218,true,profiles/cbo/5136/
false,true,#17bcef,Workers in Management Services Buildings,false,/static/img/icons/cbo/cbo_5.png,5141,Gregoire Fossemalle,https://flic.kr/p/8kgTv7,false,Building Management,358528,true,profiles/cbo/5141/
false,true,#17bcef,"Workers in the Service of Waste Collection, Cleaning and Maintenance of Public Areas",false,/static/img/icons/cbo/cbo_5.png,5142,Lars Plougmann,https://flic.kr/p/rkfJsK,"Garbage Collectors, Sanitation",Garbagemen,908903,true,profiles/cbo/5142/
false,true,#17bcef,Workers in Maintenance of Buildings,false,/static/img/icons/cbo/cbo_5.png,5143,bogitw,https://pixabay.com/photo-817732/,false,Other Building Maintenance Workers,1700199,true,profiles/cbo/5143/
false,true,#17bcef,Workers in Services and Support for Health Promotion,false,/static/img/icons/cbo/cbo_5.png,5151,Agencia CNT de Noticias,https://flic.kr/p/8VU62e,"Indigenous Health Workers, Nurse",Health Services Workers,337867,true,profiles/cbo/5151/
false,true,#17bcef,Auxiliary Health Laboratory,false,/static/img/icons/cbo/cbo_5.png,5152,Força Aérea Brasileira (Brazilian Air Force),https://flic.kr/p/qx1kX1,"Clinical, Health",Medical Lab Assistants,91617,true,profiles/cbo/5152/
false,true,#17bcef,"Workers Care, Defense and Protection to People at Risk",false,/static/img/icons/cbo/cbo_5.png,5153,,,"Defense, Protection",High Risk Care Workers,37320,true,profiles/cbo/5153/
false,true,#17bcef,Workers in Beautification and Hygiene Services,false,/static/img/icons/cbo/cbo_5.png,5161,Fábio H. Mendes,https://flic.kr/p/CVjuXC,"Hair Dressers, Manicure, Makeup, Pedicure, Barber",Beauty Workers,66627,true,profiles/cbo/5161/
false,true,#17bcef,"Caregivers of Children, Youth, Adults and Seniors",false,/static/img/icons/cbo/cbo_5.png,5162,Portal PBH,https://flic.kr/p/a1Lzua,Domestic Workers,Caregivers,56186,true,profiles/cbo/5162/
false,true,#17bcef,"Dry Cleaners, Launderers and the Like, the Machine",false,/static/img/icons/cbo/cbo_5.png,5163,Lente Quente,https://flic.kr/p/a3set3,false,Dry Cleaners,92054,true,profiles/cbo/5163/
false,true,#17bcef,"Launderers and Smugglers of Clothing, Hand",false,/static/img/icons/cbo/cbo_5.png,5164,,,"Washers, Cleaners, Clothing",Launderers,9375,true,profiles/cbo/5164/
false,true,#17bcef,Workers Funeral Services,false,/static/img/icons/cbo/cbo_5.png,5165,,,false,Funeral Service Workers,10335,true,profiles/cbo/5165/
false,true,#17bcef,Workers Auxiliary Funeral Services,false,/static/img/icons/cbo/cbo_5.png,5166,,,false,Other Funeral Workers,5793,true,profiles/cbo/5166/
false,true,#17bcef,Astrologers and Numerologists,false,/static/img/icons/cbo/cbo_5.png,5167,,,Numerologists,Astrologists,1313,true,profiles/cbo/5167/
false,true,#17bcef,Esoteric and Paranormal,false,/static/img/icons/cbo/cbo_5.png,5168,,,false,Paranormal Specialists,115,true,profiles/cbo/5168/
false,true,#17bcef,Firefighters and Lifeguards,false,/static/img/icons/cbo/cbo_5.png,5171,,,"Public Service, Safety",Firefighters and Lifeguards,29445,true,profiles/cbo/5171/
false,true,#17bcef,"Police, Civil Guards and Municipal Traffic Agents",false,/static/img/icons/cbo/cbo_5.png,5172,Aloisio Mauricio/T70! Fotografia Digital A imagem que preza a sua imagem.,https://flic.kr/p/6p4qED,"Traffic Agents, Public Service, Cops",Police and Civil Guards,121803,true,profiles/cbo/5172/
false,true,#17bcef,Wardens and Security Guards,false,/static/img/icons/cbo/cbo_5.png,5173,followtheseinstructions,https://flic.kr/p/9gGswk,false,Security Guards,839842,true,profiles/cbo/5173/
false,true,#17bcef,Porters and Watchmen,false,/static/img/icons/cbo/cbo_5.png,5174,Igor Schutz,https://flic.kr/p/ej94rB,false,Doormen,949556,true,profiles/cbo/5174/
false,true,#17bcef,Motorcyclists and Cyclists Quick Deliveries,false,/static/img/icons/cbo/cbo_5.png,5191,Lente Quente,https://flic.kr/p/EEVUd9,Bike Messangers,Couriers,135859,true,profiles/cbo/5191/
false,true,#17bcef,Workers Collection and Selection of Recyclable Material,false,/static/img/icons/cbo/cbo_5.png,5192,,,false,Recycling Collectors,11919,true,profiles/cbo/5192/
false,true,#17bcef,"Workers of Veterinary Services, Hygienic and Aesthetic Pets",false,/static/img/icons/cbo/cbo_5.png,5193,,,false,Veternary Service Workers,19064,true,profiles/cbo/5193/
false,false,#17bcef,Sex Workers,false,/static/img/icons/cbo/cbo_5.png,5198,,,false,Sex Workers,0,true,profiles/cbo/5198/
false,true,#17bcef,Other Service Workers,false,/static/img/icons/cbo/cbo_5.png,5199,Lara Borges,https://flic.kr/p/8FitEi,false,Other Service Workers,133525,true,profiles/cbo/5199/
false,true,#17bcef,Supervisors Sales and Service,false,/static/img/icons/cbo/cbo_5.png,5201,SEBRAE-SP,https://flic.kr/p/qx1et9,false,Sales Supervisors,125373,true,profiles/cbo/5201/
false,true,#17bcef,Operators of Trade in Shops and Markets,false,/static/img/icons/cbo/cbo_5.png,5211,UliSchu,https://pixabay.com/photo-1205055/,false,Vendors,3519758,true,profiles/cbo/5211/
false,true,#17bcef,Installers Products and Accessories,false,/static/img/icons/cbo/cbo_5.png,5231,,,"Audio, Blinds, Shutters, Locksmiths",Product Installers,23771,true,profiles/cbo/5231/
false,true,#17bcef,Vendors at Home,false,/static/img/icons/cbo/cbo_5.png,5241,,,false,Door-to-Door Salesmen,42859,true,profiles/cbo/5241/
false,true,#17bcef,"Vendor Stalls, Kiosks and Stalls",false,/static/img/icons/cbo/cbo_5.png,5242,,,false,Kiosk and Stall Vendors,9461,true,profiles/cbo/5242/
false,true,#17bcef,Street Vendors,false,/static/img/icons/cbo/cbo_5.png,5243,,,Food Trucks,Street Vendors,8471,true,profiles/cbo/5243/
false,true,#105B10,"Workers Agricultural, Forestry and Fisheries",false,/static/img/icons/cbo/cbo_6.png,6,hpgruesen,https://pixabay.com/photo-1359862/,Farmers,Agriculture Workers,1496095,true,profiles/cbo/6/
false,true,#105B10,Agricultural Producers in General,false,/static/img/icons/cbo/cbo_6.png,6110,,,false,General Agricultural Workers,3191,true,profiles/cbo/6110/
false,true,#105B10,Farmers Polyvalent,false,/static/img/icons/cbo/cbo_6.png,6120,,,"Agriculture, Farmng",Other Farmers,5863,true,profiles/cbo/6120/
false,true,#105B10,Farmers in the Cultivation of Grasses,false,/static/img/icons/cbo/cbo_6.png,6121,,,false,Grass Farmers,930,true,profiles/cbo/6121/
false,true,#105B10,Agricultural Producers in Plant Cultivation Fibrous,false,/static/img/icons/cbo/cbo_6.png,6122,,,"Agriculture, Farming",Fibrous Plant Farmers,486,true,profiles/cbo/6122/
false,true,#105B10,Farmers in Horticulture,false,/static/img/icons/cbo/cbo_6.png,6123,,,Plant Cultivation,Horticulture Farmers,637,true,profiles/cbo/6123/
false,true,#105B10,Farmers in the Cultivation of Flowers and Ornamental Plants,false,/static/img/icons/cbo/cbo_6.png,6124,,,"Farming, Plants",Flower Farmers,409,true,profiles/cbo/6124/
false,true,#105B10,Agricultural Producers in the Horticulture,false,/static/img/icons/cbo/cbo_6.png,6125,,,Farming,Fruit Farmers,1199,true,profiles/cbo/6125/
false,true,#105B10,Farmers in Crop Plants Stimulants,false,/static/img/icons/cbo/cbo_6.png,6126,,,false,Fertilizer Farmers,93,true,profiles/cbo/6126/
false,true,#105B10,Farmers in the Cultivation of Oil Plants,false,/static/img/icons/cbo/cbo_6.png,6127,,,"Farming, Plants",Oil Plant Farmers,90,true,profiles/cbo/6127/
false,true,#105B10,Producers of Spices and Aromatic and Medicinal Plants,false,/static/img/icons/cbo/cbo_6.png,6128,,,Medicinal Plants,Spice Farmers,59,true,profiles/cbo/6128/
false,true,#105B10,Multipurpose Livestock Producers,false,/static/img/icons/cbo/cbo_6.png,6130,,,false,Other Livestock Breeders,473,true,profiles/cbo/6130/
false,true,#105B10,Producers of Livestock in Large Animals,false,/static/img/icons/cbo/cbo_6.png,6131,,,Livestock,Larger Livestock Breeders,1556,true,profiles/cbo/6131/
false,true,#105B10,Producers of Livestock Animals Midsize,false,/static/img/icons/cbo/cbo_6.png,6132,,,false,Midsize Livestock Breeders,520,true,profiles/cbo/6132/
false,true,#105B10,Producers of Poultry and Rabbits,false,/static/img/icons/cbo/cbo_6.png,6133,,,false,Poultry Breeders,2357,true,profiles/cbo/6133/
false,true,#105B10,Producers of Animals and Insects,false,/static/img/icons/cbo/cbo_6.png,6134,,,false,Insect Breeders,255,true,profiles/cbo/6134/
false,true,#105B10,Supervisors in Agricultural Exploitation,false,/static/img/icons/cbo/cbo_6.png,6201,,,false,Agricultural Supervisors,35959,true,profiles/cbo/6201/
false,true,#105B10,Agricultural Workers in General,false,/static/img/icons/cbo/cbo_6.png,6210,hpgruesen,https://pixabay.com/photo-1359862/,false,General Agricultural Workers,362631,true,profiles/cbo/6210/
false,true,#105B10,Workers to Support Agriculture,false,/static/img/icons/cbo/cbo_6.png,6220,Franklin Dias,https://flic.kr/p/cbwu4j,Farmers,Other Agricultural Support Workers,215260,true,profiles/cbo/6220/
false,true,#105B10,Workers in the Agricultural Culture of Grasses,false,/static/img/icons/cbo/cbo_6.png,6221,Foto Piratini,https://flic.kr/p/dENJ13,"Agriculture, Cultivation, Grass",Landscapers,183621,true,profiles/cbo/6221/
false,true,#105B10,Agricultural Workers in Plant Cultivation Fibrous,false,/static/img/icons/cbo/cbo_6.png,6222,,,false,Fibrous Plant Workers,952,true,profiles/cbo/6222/
false,true,#105B10,Farm Workers in Horticulture,false,/static/img/icons/cbo/cbo_6.png,6223,,,false,Horticulture Farm Workers,10300,true,profiles/cbo/6223/
false,true,#105B10,Farm Workers in the Cultivation of Flowers and Ornamental Plants,false,/static/img/icons/cbo/cbo_6.png,6224,,,"Farmers, Ornamental Plants",Flower Culivators,13631,true,profiles/cbo/6224/
false,true,#105B10,Farm Workers in the Horticulture,false,/static/img/icons/cbo/cbo_6.png,6225,jakza - Jaque Zattera,https://flic.kr/p/oxFM9y,false,Fruit Farm Workers,76215,true,profiles/cbo/6225/
false,true,#105B10,Workers in Agricultural Crop Plants Stimulants,false,/static/img/icons/cbo/cbo_6.png,6226,,,"Plants, Stimulants",Fertilizer Workers,23158,true,profiles/cbo/6226/
false,true,#105B10,Farm Workers in the Culture of Oleaginous Plants,false,/static/img/icons/cbo/cbo_6.png,6227,,,Farm Workers,Oil Plant Workers,10124,true,profiles/cbo/6227/
false,true,#105B10,Farm Workers of Culture Spices and Aromatic and Medicinal Plants,false,/static/img/icons/cbo/cbo_6.png,6228,,,false,Spice Plant Workers,684,true,profiles/cbo/6228/
false,true,#105B10,Polyvalent Animal Keepers,false,/static/img/icons/cbo/cbo_6.png,6230,,,false,Animal Trainers,34049,true,profiles/cbo/6230/
false,true,#105B10,Workers in Livestock of Large Animals,false,/static/img/icons/cbo/cbo_6.png,6231,Tatiana Fortes,https://flic.kr/p/oBS46L,false,Large Animal Livestock Workers,117345,true,profiles/cbo/6231/
false,true,#105B10,Workers in Livestock Animals Midsize,false,/static/img/icons/cbo/cbo_6.png,6232,,,false,Midsize Animal Livestock Workers,15217,true,profiles/cbo/6232/
false,true,#105B10,Workers in Poultry and Rabbits,false,/static/img/icons/cbo/cbo_6.png,6233,Universidad CEU Cardenal Herrera,https://flic.kr/p/bzNGCM,Rabbit,Poultry Workers,58743,true,profiles/cbo/6233/
false,true,#105B10,Workers in the Creation of Useful Insects and Animals,false,/static/img/icons/cbo/cbo_6.png,6234,,,false,Insect Workers,1021,true,profiles/cbo/6234/
false,true,#105B10,Supervisors in the Forestry and Aquaculture,false,/static/img/icons/cbo/cbo_6.png,6301,,,false,Forestry and Aquaculture Supervisors,5113,true,profiles/cbo/6301/
false,true,#105B10,Fishermen Polyvalent,false,/static/img/icons/cbo/cbo_6.png,6310,,,false,Other Fisherman,654,true,profiles/cbo/6310/
false,true,#105B10,Traditional Fishermen Freshwater,false,/static/img/icons/cbo/cbo_6.png,6311,,,false,Freshwater Fishermen ,72,true,profiles/cbo/6311/
false,true,#105B10,Fishermen and Coastal Sea Water,false,/static/img/icons/cbo/cbo_6.png,6312,,,false,Coastal Fishermen,3915,true,profiles/cbo/6312/
false,true,#105B10,Creators of Aquatic Animals,false,/static/img/icons/cbo/cbo_6.png,6313,,,false,Fish Breeders,3241,true,profiles/cbo/6313/
false,true,#105B10,Workers to Support Fishing,false,/static/img/icons/cbo/cbo_6.png,6314,,,"Fishermen, Fishing Support, Fishing Assistance",Fishing Support Workers,442,true,profiles/cbo/6314/
false,true,#105B10,Multipurpose Forest Workers,false,/static/img/icons/cbo/cbo_6.png,6320,,,false,General Forest Workers,3344,true,profiles/cbo/6320/
false,true,#105B10,Extractive and Reforestation of Timber-Producing Species,false,/static/img/icons/cbo/cbo_6.png,6321,POLÍCIA CIVIL MT,https://flic.kr/p/oKrzGz,"Reforestation, Deforestation, Timber",Lumberjacks,59189,true,profiles/cbo/6321/
false,true,#105B10,Extractive Forestry Species Producing Gums and Resins,false,/static/img/icons/cbo/cbo_6.png,6322,,,Forestry,Gums and Resins Extraction Workers,7099,true,profiles/cbo/6322/
false,true,#105B10,"Extractive Forestry Species Producing Fibers, Waxes and Oils",false,/static/img/icons/cbo/cbo_6.png,6323,,,Forestry,"Fiber, Wax, and Oil Extraction Workers",535,true,profiles/cbo/6323/
false,true,#105B10,Extractive Forest Producing Species of Wild Foods,false,/static/img/icons/cbo/cbo_6.png,6324,,,false,Wild Food Cultivators,1476,true,profiles/cbo/6324/
false,true,#105B10,"Extractive Forest Producing Species of Aromatic Substances, Medicinal and Toxic",false,/static/img/icons/cbo/cbo_6.png,6325,,,false,Medicinal Species Cultivation,1025,true,profiles/cbo/6325/
false,true,#105B10,Carvoejadores,false,/static/img/icons/cbo/cbo_6.png,6326,,,"Charcoal, Geological",Coal Workers,13026,true,profiles/cbo/6326/
false,true,#105B10,Workers of Agricultural Mechanization,false,/static/img/icons/cbo/cbo_6.png,6410,Alexis Toutain,https://flic.kr/p/aBVfPW,"Tractors, Farmers",Mechanical Agricultural Workers,200645,true,profiles/cbo/6410/
false,true,#105B10,Workers of Forest Mechanization,false,/static/img/icons/cbo/cbo_6.png,6420,,,false,Forest Mechanization Workers,16088,true,profiles/cbo/6420/
false,true,#105B10,Workers of Irrigation and Drainage,false,/static/img/icons/cbo/cbo_6.png,6430,,,false,Irrigation and Drainage Workers,3203,true,profiles/cbo/6430/
false,true,#9edae5,Production Workers Industrial Goods and Services,false,/static/img/icons/cbo/cbo_7.png,7,skeeze,https://pixabay.com/photo-659884/,Technical Services,Specialized Production Workers,9819992,true,profiles/cbo/7/
false,true,#9edae5,Supervisors Mining,false,/static/img/icons/cbo/cbo_7.png,7101,,,false,Mineral Extraction Supervisors,7101,true,profiles/cbo/7101/
false,true,#9edae5,Supervisors Construction,false,/static/img/icons/cbo/cbo_7.png,7102,Life-Of-Pix,https://pixabay.com/photo-569126/,false,Construction Supervisors,143197,true,profiles/cbo/7102/
false,true,#9edae5,Workers Extraction of Solid Minerals,false,/static/img/icons/cbo/cbo_7.png,7111,,,false,Solid Mineral Extraction Workers,20774,true,profiles/cbo/7111/
false,true,#9edae5,Workers Extraction of Solid Minerals (Machine Operators),false,/static/img/icons/cbo/cbo_7.png,7112,,,"Drilling, Boring, Cutters",Mineral Extraction Machinery Operators,48613,true,profiles/cbo/7112/
false,true,#9edae5,Workers Mineral Extraction Liquid and Gaseous,false,/static/img/icons/cbo/cbo_7.png,7113,,,false,Liquid and Gas Extraction Workers,15993,true,profiles/cbo/7113/
false,true,#9edae5,Prospectors and Operators of Salt,false,/static/img/icons/cbo/cbo_7.png,7114,,,false,Salt Workers,1560,true,profiles/cbo/7114/
false,true,#9edae5,Workers of Ore,false,/static/img/icons/cbo/cbo_7.png,7121,,,false,Ore Workers,10854,true,profiles/cbo/7121/
false,true,#9edae5,Workers Ornamental Stone Processing,false,/static/img/icons/cbo/cbo_7.png,7122,,,"Stonecutters, Polishers, Polishing",Ornamental Stone Workers,27956,true,profiles/cbo/7122/
false,true,#9edae5,Workers in the Operation of Earthmoving Equipment and Foundations,false,/static/img/icons/cbo/cbo_7.png,7151,robbie paul,https://flic.kr/p/9gtDCf,false,Excavators,161619,true,profiles/cbo/7151/
false,true,#9edae5,Workers of Masonry Structures,false,/static/img/icons/cbo/cbo_7.png,7152,Rachel Docherty,https://flic.kr/p/b8vEYT,Masons,Masonry Workers,531758,true,profiles/cbo/7152/
false,true,#9edae5,Assemblers of Reinforced Concrete Structures,false,/static/img/icons/cbo/cbo_7.png,7153,Christyam de Lima,https://flic.kr/p/9YBKPJ,false,Reinforced Concrete Assemblers,76611,true,profiles/cbo/7153/
false,true,#9edae5,Workers Operating Machinery Concrete Machined,false,/static/img/icons/cbo/cbo_7.png,7154,,,false,Concrete Machine Operators,28729,true,profiles/cbo/7154/
false,true,#9edae5,"Workers Assembling Structures of Wood, Metal and Composites in Civil Works",false,/static/img/icons/cbo/cbo_7.png,7155,PuzzleMonkey!,https://flic.kr/p/pYaQK3,Carpenters,Construction Workers,189102,true,profiles/cbo/7155/
false,true,#9edae5,Workers of Electrical Installations,false,/static/img/icons/cbo/cbo_7.png,7156,jarmoluk,https://pixabay.com/photo-1080554/,Electricians,Electrical Workers,148824,true,profiles/cbo/7156/
false,true,#9edae5,Applicators Insulating Materials,false,/static/img/icons/cbo/cbo_7.png,7157,,,false,Insulation Workers,15817,true,profiles/cbo/7157/
false,true,#9edae5,Coaters Concrete,false,/static/img/icons/cbo/cbo_7.png,7161,,,Roads,Concrete Coaters,4856,true,profiles/cbo/7161/
false,true,#9edae5,Roofers (Hard Coatings),false,/static/img/icons/cbo/cbo_7.png,7162,,,"Carpenters, Maintenance ",Roofers,993,true,profiles/cbo/7162/
false,true,#9edae5,Glaziers (Hard Coatings),false,/static/img/icons/cbo/cbo_7.png,7163,,,false,Glaziers,29449,true,profiles/cbo/7163/
false,true,#9edae5,Plasterers,false,/static/img/icons/cbo/cbo_7.png,7164,,,false,Plasterers,29230,true,profiles/cbo/7164/
false,true,#9edae5,"Ceramic Coatings Applicators, Pads, Stones and Woods",false,/static/img/icons/cbo/cbo_7.png,7165,,,"Tilers, Stone",Floor Finishers,25589,true,profiles/cbo/7165/
false,true,#9edae5,Painters and Coaters Interior Works (Flexible Coatings),false,/static/img/icons/cbo/cbo_7.png,7166,Nicola Iannuzzi,https://flic.kr/p/dWAwPG,false,Interior Painters,91607,true,profiles/cbo/7166/
false,true,#9edae5,Helpers of Civil Works,false,/static/img/icons/cbo/cbo_7.png,7170,skeeze,https://pixabay.com/photo-857128/,false,Civil Engineering Assistants,891635,true,profiles/cbo/7170/
false,true,#9edae5,"Supervisors Machining, Forming and Metal Processing",false,/static/img/icons/cbo/cbo_7.png,7201,,,false,Metal Machining Supervisors,20645,true,profiles/cbo/7201/
false,true,#9edae5,Supervisors Metalworking Manufacturing and Assembly,false,/static/img/icons/cbo/cbo_7.png,7202,,,false,Metal Processing Supervisors,18703,true,profiles/cbo/7202/
false,true,#9edae5,Toolmakers and Related,false,/static/img/icons/cbo/cbo_7.png,7211,,,Foundry,Toolmakers,31918,true,profiles/cbo/7211/
false,true,#9edae5,Preparers and Operators of Conventional Machine Tools,false,/static/img/icons/cbo/cbo_7.png,7212,skeeze,https://pixabay.com/photo-659884/,Machinists,Machine Operators,249072,true,profiles/cbo/7212/
false,true,#9edae5,Sharpeners and Polishes Metal,false,/static/img/icons/cbo/cbo_7.png,7213,,,false,Metal Polishers,23759,true,profiles/cbo/7213/
false,true,#9edae5,Machinists CNC Machining,false,/static/img/icons/cbo/cbo_7.png,7214,,,false,CNC Machinists,46908,true,profiles/cbo/7214/
false,true,#9edae5,Workers Forging of Metals,false,/static/img/icons/cbo/cbo_7.png,7221,,,false,Metal Forging Workers,11858,true,profiles/cbo/7221/
false,true,#9edae5,Workers Smelting Pure Metals and Metal Alloys,false,/static/img/icons/cbo/cbo_7.png,7222,,,false,Metal Smelting Workers,33623,true,profiles/cbo/7222/
false,true,#9edae5,Workers Molding of Metals and Alloys,false,/static/img/icons/cbo/cbo_7.png,7223,,,false,Metal Molding Workers,17427,true,profiles/cbo/7223/
false,true,#9edae5,Workers Wiredrawing and Straightening of Pure Metals and Alloys,false,/static/img/icons/cbo/cbo_7.png,7224,,,false,Metal Straightening Workers,7477,true,profiles/cbo/7224/
false,true,#9edae5,Workers Heat Treatment of Metals,false,/static/img/icons/cbo/cbo_7.png,7231,,,Heat Treatment,Metal Heat Treatment Workers,5882,true,profiles/cbo/7231/
false,true,#9edae5,Workers from Surface Treatment of Metals and Composites (Thermochemical),false,/static/img/icons/cbo/cbo_7.png,7232,,,"Surface Treatment, Metals, Composites",Thermochemical Metal Workers,15391,true,profiles/cbo/7232/
false,true,#9edae5,"Workers Painting Equipment, Vehicles, Metal Structures and Composites",false,/static/img/icons/cbo/cbo_7.png,7233,Glênio Freitas Júnior,https://flic.kr/p/9cjkbp,false,Metal Equipment Painters,90587,true,profiles/cbo/7233/
false,true,#9edae5,Plumbers and Pipe Fitters,false,/static/img/icons/cbo/cbo_7.png,7241,Diogo Abreu,https://flic.kr/p/ao5Rq4,false,Plumbers,111031,true,profiles/cbo/7241/
false,true,#9edae5,Workers Plotting and Erection of Steel Structures and Composites,false,/static/img/icons/cbo/cbo_7.png,7242,Serluz,https://flic.kr/p/9Nr4o1,false,Steel Structural Erection Workers,95799,true,profiles/cbo/7242/
false,true,#9edae5,Workers Welding and Cutting Metal Alloys,false,/static/img/icons/cbo/cbo_7.png,7243,Projeto Antenados,https://flic.kr/p/fv3f7W,Welders,Metal Welders,217848,true,profiles/cbo/7243/
false,true,#9edae5,Workers Boiler and Locksmiths,false,/static/img/icons/cbo/cbo_7.png,7244,CNI Confederação Nacional da Indústria,https://flic.kr/p/oNwwLz,false,Boiler Workers,144277,true,profiles/cbo/7244/
false,true,#9edae5,Machine Operators Metal Forming,false,/static/img/icons/cbo/cbo_7.png,7245,Sistema FIEB,https://flic.kr/p/kwNmof,false,Metal Forming Machine Operators,51487,true,profiles/cbo/7245/
false,true,#9edae5,Tranì¤adores Laceiros and Swr,false,/static/img/icons/cbo/cbo_7.png,7246,,,false,Wire Rope Workers,1047,true,profiles/cbo/7246/
false,true,#9edae5,Adjusters Mechanical Polyvalent,false,/static/img/icons/cbo/cbo_7.png,7250,,,"Assembler, Fabricator",Other Mechanical Fitters,46086,true,profiles/cbo/7250/
false,true,#9edae5,"Assemblers of Machines, Equipment and Accessories for Assembly Lines",false,/static/img/icons/cbo/cbo_7.png,7251,,,false,Assembly Line Equipment Assemblers,39129,true,profiles/cbo/7251/
false,true,#9edae5,Assemblers of Industrial Machines,false,/static/img/icons/cbo/cbo_7.png,7252,,,false,Industrial Machine Assemblers,46798,true,profiles/cbo/7252/
false,true,#9edae5,Assemblers of Heavy Machinery and Agricultural Equipment,false,/static/img/icons/cbo/cbo_7.png,7253,,,"Equipment, Manufacturers",Heavy Machinery Assemblers,9283,true,profiles/cbo/7253/
false,true,#9edae5,Mechanical Fitters Engines and Turbochargers,false,/static/img/icons/cbo/cbo_7.png,7254,,,false,Engine Fitters,5785,true,profiles/cbo/7254/
false,true,#9edae5,Assemblers of Motor Vehicles (Assembly Line),false,/static/img/icons/cbo/cbo_7.png,7255,,,"Car, Producers, Manufacturing",Car Assembly Line Workers,48636,true,profiles/cbo/7255/
false,true,#9edae5,System Builders and Aircraft Structures,false,/static/img/icons/cbo/cbo_7.png,7256,,,false,Aircraft Assemblers,1955,true,profiles/cbo/7256/
false,true,#9edae5,Installers of Refrigeration and Ventilation,false,/static/img/icons/cbo/cbo_7.png,7257,,,false,Refrigeration Installers,16093,true,profiles/cbo/7257/
false,true,#9edae5,Supervisors Assemblies and Electro-Electronic Facilities,false,/static/img/icons/cbo/cbo_7.png,7301,,,false,Electrical Manufacturing Supervisors,10030,true,profiles/cbo/7301/
false,true,#9edae5,Electrical and Electronic Equipment Assemblers,false,/static/img/icons/cbo/cbo_7.png,7311,Adriano Nishimura,https://flic.kr/p/3G3fah,false,Electrical Equipment Assemblers,153369,true,profiles/cbo/7311/
false,true,#9edae5,Assemblers of Telecommunications Equipment,false,/static/img/icons/cbo/cbo_7.png,7312,,,"Assembly, Production",Telecom Equipment Assemblers,4575,true,profiles/cbo/7312/
false,true,#9edae5,"Installers, Repairers Lines and Telecommunications Equipment",false,/static/img/icons/cbo/cbo_7.png,7313,,,"Equipment, Line Repair, Installers",Telecom Equipment Repairmen,44529,true,profiles/cbo/7313/
false,true,#9edae5,"Installers and Repairers Lines and Electrical Cables, Telephone and Data Communication",false,/static/img/icons/cbo/cbo_7.png,7321,Tribunal Regional do Trabalho da 19ª Região TRT/AL,https://flic.kr/p/xNF5b1,false,Communication Line Repairmen,105295,true,profiles/cbo/7321/
false,true,#9edae5,Supervisors Precision Mechanics and Musical Instruments,false,/static/img/icons/cbo/cbo_7.png,7401,,,"Music, Mechanics",Instrument Assembly Supervisors,1130,true,profiles/cbo/7401/
false,true,#9edae5,Mechanical Precision Instruments,false,/static/img/icons/cbo/cbo_7.png,7411,,,false,Precision Instrument Assemblers,9953,true,profiles/cbo/7411/
false,true,#9edae5,Makers of Musical Instruments,false,/static/img/icons/cbo/cbo_7.png,7421,,,false,Musical Instrument Assemblers,738,true,profiles/cbo/7421/
false,true,#9edae5,Supervisors of Jewelry and Related,false,/static/img/icons/cbo/cbo_7.png,7501,,,false,Jewelry Supervisors,255,true,profiles/cbo/7501/
